Date,Day,Month,Year,PM25,PM10,NO2,NH3,SO2,CO,Ozone,RH,WS,WD,SR,Temp,Dew,Pre,Season,IsWeekday,PM25_AQI,PM10_AQI,SO2_AQI,NO2_AQI,CO_AQI,Ozone_AQI,NH3_AQI,AQI
2019-01-12,12,1,2019,302.5657812499999,538.86,53.57,30.96,16.34,1.25,13.31,73.19,0.55,164.62,86.39,14.62,-0.56,0.0,0,0,500.0,500.0,20.425,66.9625,0.0,13.31,30.96,500.0
2019-01-13,13,1,2019,239.98,362.04,65.61,36.21,20.25,1.25,21.3,54.75,0.67,198.11,96.7,13.85,4.14,0.0,0,0,392.29230769230765,315.05,25.3125,82.0125,0.0,21.3,36.21,392.29230769230765
2019-01-14,14,1,2019,103.73,192.08,43.15,25.69,18.97,1.25,15.83,56.25,1.34,216.63,78.26,11.55,-3.2,0.0,0,1,245.76666666666668,161.38666666666668,23.7125,53.9375,0.0,15.83,25.69,245.76666666666668
2019-01-15,15,1,2019,141.89,252.06,47.91,25.06,24.41,1.25,17.41,58.03,1.21,210.81,69.51,11.55,-6.4,0.0,0,1,316.8384615384615,202.06,30.5125,59.887499999999996,0.0,17.41,25.06,316.8384615384615
2019-01-16,16,1,2019,302.5657812499999,508.54,64.68,31.65,27.08,1.25,15.38,66.18,0.69,148.33,57.79,13.67,-4.38,0.0,0,1,500.0,500.0,33.85,80.85000000000001,0.0,15.38,31.65,500.0
2019-01-17,17,1,2019,302.5657812499999,541.25,67.09,32.2,23.24,1.25,17.42,67.24,0.54,194.47,62.49,12.75,-4.41,0.0,0,1,500.0,500.0,29.05,83.86250000000001,0.0,17.42,32.2,500.0
2019-01-18,18,1,2019,278.33,428.13,62.06,28.2,20.12,1.25,15.5,69.12,0.8,202.26,90.69,12.6,-1.86,0.0,0,1,500.0,397.6625,25.15,77.575,0.0,15.5,28.2,500.0
2019-01-19,19,1,2019,279.38,442.43,63.62,26.05,24.04,1.25,16.22,62.6,0.61,195.64,86.16,15.13,-0.78,0.0,0,0,500.0,500.0,30.05,79.52499999999999,0.0,16.22,26.05,500.0
2019-01-20,20,1,2019,261.47,434.7,61.68,30.22,21.76,1.25,17.29,62.81,0.51,171.99,81.55,17.58,0.9,0.0,0,0,500.0,500.0,27.2,77.1,0.0,17.29,30.22,500.0
2019-01-21,21,1,2019,161.53,258.55,47.27,32.59,16.02,1.25,15.33,69.62,1.815,126.09,39.59,16.23,4.19,1.7312499999999995,0,1,331.94615384615383,208.55,20.025,59.087500000000006,0.0,15.33,32.59,331.94615384615383
2019-01-22,22,1,2019,68.87,85.69,35.13,24.9,18.38,1.25,16.02,78.98,1.27,132.9,52.23,13.62,9.49,1.7312499999999995,0,1,129.5666666666667,85.69,22.975,43.91250000000001,0.0,16.02,24.9,129.5666666666667
2019-01-23,23,1,2019,147.37,238.08,46.85,22.85,19.3,1.25,17.94,76.59,0.49,204.85,84.72,13.54,6.24,0.28,0,1,321.05384615384617,192.05333333333334,24.125,58.5625,0.0,17.94,22.85,321.05384615384617
2019-01-24,24,1,2019,143.96,250.48,48.5,23.52,20.12,1.25,18.3,71.88,0.66,182.9,74.91,13.74,4.92,0.16,0,1,318.4307692307692,200.48,25.15,60.625,0.0,18.3,23.52,318.4307692307692
2019-01-25,25,1,2019,101.25,195.74,49.48,23.14,18.74,1.25,19.81,67.94,0.53,207.7,90.04,11.89,3.15,1.7312499999999995,0,1,237.5,163.82666666666665,23.424999999999997,61.849999999999994,0.0,19.81,23.14,237.5
2019-01-26,26,1,2019,120.8,195.74,42.32,19.54,18.27,1.25,21.91,58.41,0.84,215.23,101.62,9.9,0.04,0.0,0,0,300.61538461538464,163.82666666666665,22.8375,52.9,0.0,21.91,19.54,300.61538461538464
2019-01-27,27,1,2019,161.87,195.74,42.99,18.42,20.87,1.25,19.64,61.31,1.0,214.14,86.02,9.26,-0.92,0.0,0,0,332.2076923076923,163.82666666666665,26.0875,53.737500000000004,0.0,19.64,18.42,332.2076923076923
2019-01-28,28,1,2019,135.96,195.74,43.83,17.54,19.54,1.25,21.03,55.89,1.04,216.6,103.4,9.28,-2.95,0.0,0,1,312.2769230769231,163.82666666666665,24.425,54.787499999999994,0.0,21.03,17.54,312.2769230769231
2019-01-29,29,1,2019,172.78,195.74,48.45,18.69,26.26,1.25,21.19,54.98,1.09,217.11,102.51,10.35,-3.74,0.0,0,1,340.6,163.82666666666665,32.825,60.5625,0.0,21.19,18.69,340.6
2019-01-30,30,1,2019,246.98,195.74,58.89,21.93,34.752500000000005,3.0304687499999985,16.49,56.67,0.76,207.92,91.87,11.5,-2.77,0.0,0,1,397.67692307692306,163.82666666666665,43.440625000000004,73.6125,0.0,16.49,21.93,397.67692307692306
2019-01-31,31,1,2019,216.09,195.74,58.83,25.8,19.14,1.36,13.74,60.39,1.18,136.27,68.88,12.88,-0.86,0.01,0,1,373.9153846153846,163.82666666666665,23.925,73.5375,0.0,13.74,25.8,373.9153846153846
2019-02-01,1,2,2019,187.37,195.74,51.01,30.91,19.92,0.7,11.31,64.84,1.13,179.21,81.31,12.87,1.81,0.03,0,1,351.82307692307694,163.82666666666665,24.900000000000002,63.762499999999996,0.0,11.31,30.91,351.82307692307694
2019-02-02,2,2,2019,201.68,195.74,44.26,25.99,17.12,1.84,11.23,77.88,1.04,219.9,66.52,11.49,3.74,0.0,0,0,362.83076923076925,163.82666666666665,21.4,55.324999999999996,0.0,11.23,25.99,362.83076923076925
2019-02-03,3,2,2019,152.02,195.74,42.16,24.04,17.77,2.9,12.04,77.83,0.89,219.65,79.3,12.82,2.86,0.0,0,0,324.63076923076926,163.82666666666665,22.2125,52.699999999999996,0.0,12.04,24.04,324.63076923076926
2019-02-04,4,2,2019,180.85,195.74,55.8,22.37,18.3,2.81,11.52,70.61,0.64,211.33,101.35,13.95,1.83,0.0,0,1,346.8076923076923,163.82666666666665,22.875,69.75,0.0,11.52,22.37,346.8076923076923
2019-02-05,5,2,2019,252.18,195.74,64.24,23.77,19.56,0.19,11.74,67.49,0.77,164.34,85.99,16.69,5.36,0.05,0,1,500.0,163.82666666666665,24.449999999999996,80.3,0.0,11.74,23.77,500.0
2019-02-06,6,2,2019,178.92,204.46,47.72,28.56,16.17,1.81,12.6,72.59,1.23,130.01,83.13,17.83,9.85,1.7312499999999995,0,1,345.32307692307694,169.64,20.212500000000002,59.65,0.0,12.6,28.56,345.32307692307694
2019-02-07,7,2,2019,72.36,103.26,35.68,23.74,16.87,1.76,14.12,79.89,1.815,141.18,20.76,16.25,10.26,1.7312499999999995,0,1,141.2,102.17333333333333,21.0875,44.6,0.0,14.12,23.74,141.2
2019-02-08,8,2,2019,68.55,159.13,45.01,19.98,18.11,1.05,14.0,64.05,0.94,208.18,109.47,12.15,0.81,0.03,0,1,128.5,139.42000000000002,22.6375,56.262499999999996,0.0,14.0,19.98,139.42000000000002
2019-02-09,9,2,2019,90.22,195.82,49.85,19.15,18.91,1.03,14.02,60.47,1.08,214.21,110.83,11.44,-0.4,0.0,0,0,200.73333333333332,163.88,23.6375,62.3125,0.0,14.02,19.15,200.73333333333332
2019-02-10,10,2,2019,192.07,310.45,54.37,19.98,22.57,1.25,13.34,63.32,0.71,204.17,96.18,12.9,-0.31,0.0,0,0,355.4384615384615,260.45,28.2125,67.9625,0.0,13.34,19.98,355.4384615384615
2019-02-11,11,2,2019,232.14,395.99,65.91,21.13,22.14,1.47,14.56,64.22,0.51,198.67,92.19,14.12,1.4,0.0,0,1,386.26153846153846,357.4875,27.675,82.38749999999999,0.0,14.56,21.13,386.26153846153846
2019-02-12,12,2,2019,270.43,462.31,82.27,23.57,19.84,1.07,13.02,67.15,0.45,184.02,79.83,15.01,1.88,0.0,0,1,500.0,500.0,24.8,102.27,0.0,13.02,23.57,500.0
2019-02-13,13,2,2019,220.33,381.63,82.8,25.99,17.6,1.59,13.83,64.01,0.58,165.12,86.61,15.97,3.29,0.0,0,1,377.1769230769231,339.5375,22.000000000000004,102.8,0.0,13.83,25.99,377.1769230769231
2019-02-14,14,2,2019,179.88,413.73,86.01,31.75,16.03,1.38,10.98,72.01,1.79,123.88,52.48,17.08,7.5,1.7312499999999995,0,1,346.0615384615385,379.6625,20.0375,106.01,0.0,10.98,31.75,379.6625
2019-02-15,15,2,2019,180.51,305.6,70.66,33.68,16.68,3.0304687499999985,12.23,68.11,1.06,211.06,95.51,15.44,8.62,1.7312499999999995,0,1,346.54615384615386,255.60000000000002,20.85,88.32499999999999,0.0,12.23,33.68,346.54615384615386
2019-02-16,16,2,2019,137.43,190.17,56.56,30.23,19.3,3.0304687499999985,12.86,75.27,0.31,221.79,61.54,14.41,8.14,0.04,0,0,313.4076923076923,160.11333333333332,24.125,70.7,0.0,12.86,30.23,313.4076923076923
2019-02-17,17,2,2019,133.8,169.94,64.12,24.12,18.92,0.75,15.68,68.19,0.86,219.73,122.1,14.65,2.69,0.0,0,0,310.61538461538464,146.62666666666667,23.650000000000002,80.15,0.0,15.68,24.12,310.61538461538464
2019-02-18,18,2,2019,68.71,141.52,68.49,26.9,6.98,1.21,19.0,50.37,1.59,145.25,123.54,17.59,3.31,0.0,0,1,129.0333333333333,127.68,8.725,85.6125,0.0,19.0,26.9,129.0333333333333
2019-02-19,19,2,2019,162.11,264.49,83.03,31.59,7.29,1.77,15.27,71.2,0.53,198.45,90.93,17.8,7.51,1.06,0,1,332.3923076923077,214.49,9.1125,103.03,0.0,15.27,31.59,332.3923076923077
2019-02-20,20,2,2019,137.19,209.26,82.69,33.91,6.31,1.47,11.75,73.51,0.77,134.5,36.6,17.9,10.32,1.7312499999999995,0,1,313.2230769230769,172.84,7.8875,102.69,0.0,11.75,33.91,313.2230769230769
2019-02-21,21,2,2019,96.62,203.1,76.06,26.04,8.22,2.03,14.77,63.66,1.18,142.93,101.32,20.28,10.08,0.04,0,1,222.0666666666667,168.73333333333335,10.275000000000002,95.075,0.0,14.77,26.04,222.0666666666667
2019-02-22,22,2,2019,109.1,167.62,53.79,33.05,4.52,1.36,17.3,69.91,1.34,215.09,148.44,17.94,7.58,0.0,0,1,263.66666666666663,145.07999999999998,5.6499999999999995,67.2375,0.0,17.3,33.05,263.66666666666663
2019-02-23,23,2,2019,85.19,152.55,68.78,20.52,7.73,1.25,17.42,48.17,1.76,217.43,172.35,14.27,2.03,0.0,0,0,183.96666666666667,135.03333333333333,9.6625,85.975,0.0,17.42,20.52,183.96666666666667
2019-02-24,24,2,2019,115.62,204.5,83.17,22.49,11.96,1.16,16.03,54.12,1.0,215.44,115.18,16.04,0.9,0.0,0,0,285.40000000000003,169.66666666666669,14.95,103.17,0.0,16.03,22.49,285.40000000000003
2019-02-25,25,2,2019,98.67,189.8,91.11,27.41,5.16,1.63,14.56,60.04,1.03,164.32,90.83,16.57,1.69,0.0,0,1,228.9,159.86666666666667,6.45,111.11,0.0,14.56,27.41,228.9
2019-02-26,26,2,2019,75.73,116.49,90.96,27.62,8.18,1.17,13.11,61.55,1.17,143.01,72.48,15.76,1.69,1.29,0,1,152.43333333333334,110.99333333333333,10.225,110.96,0.0,13.11,27.62,152.43333333333334
2019-02-27,27,2,2019,64.4,109.0,82.99,25.81,4.1,1.85,11.19,71.3,0.75,184.32,43.65,13.83,4.32,0.3,0,1,114.66666666666669,106.0,5.124999999999999,102.99,0.0,11.19,25.81,114.66666666666669
2019-02-28,28,2,2019,89.46,185.5,76.26,22.65,12.21,2.21,13.13,60.72,1.1,203.93,124.41,14.28,1.67,0.0,0,1,198.2,157.0,15.2625,95.325,0.0,13.13,22.65,198.2
2019-03-01,1,3,2019,184.22,233.14,85.4,22.8,8.3,1.97,13.09,55.27,0.89,212.05,125.59,15.8,0.19,0.0,1,1,349.4,188.76,10.375000000000002,105.4,0.0,13.09,22.8,349.4
2019-03-02,2,3,2019,139.6,211.9,105.43,32.89,7.14,1.8,9.81,70.2,0.66,160.24,43.35,16.17,4.99,1.7312499999999995,1,0,315.0769230769231,174.6,8.925,125.43,0.0,9.81,32.89,315.0769230769231
2019-03-03,3,3,2019,80.47,195.74,47.000625,26.25,14.275,1.25,39.47,62.5219791666665,0.72,186.913541666665,104.435,16.41,9.5,0.28,1,0,168.23333333333335,163.82666666666665,17.84375,58.75078125,0.0,39.47,26.25,168.23333333333335
2019-03-04,4,3,2019,77.96,127.07,66.47,30.95,7.01,2.59,18.21,60.78,1.32,223.53,151.15,16.98,9.77,0.92,1,1,159.86666666666665,118.04666666666665,8.7625,83.0875,0.0,18.21,30.95,159.86666666666665
2019-03-05,5,3,2019,71.18,153.67,67.6,24.49,8.81,2.05,14.71,64.54,1.04,211.09,105.41,16.73,5.15,0.0,1,1,137.26666666666668,135.78,11.0125,84.5,0.0,14.71,24.49,137.26666666666668
2019-03-06,6,3,2019,102.4,192.48,79.98,22.66,8.19,3.0304687499999985,13.4,56.85,1.15,213.05,129.64,16.65,2.29,0.0,1,1,241.33333333333334,161.6533333333333,10.2375,99.97500000000001,0.0,13.4,22.66,241.33333333333334
2019-03-07,7,3,2019,122.86,225.98,85.23,23.64,8.38,3.0304687499999985,14.6,54.8,0.85,201.5,127.84,18.49,1.45,0.0,1,1,302.2,183.98666666666665,10.475000000000001,105.23,0.0,14.6,23.64,302.2
2019-03-08,8,3,2019,109.77,209.0,93.85,26.04,7.44,2.12,13.52,53.37,0.78,199.26,118.17,19.41,4.78,0.0,1,1,265.9,172.66666666666669,9.3,113.85,0.0,13.52,26.04,265.9
2019-03-09,9,3,2019,92.4,171.16,78.25,27.28,6.68,2.0,13.37,50.42,1.02,214.21,125.36,18.85,6.51,0.0,1,0,208.00000000000003,147.44,8.35,97.8125,0.0,13.37,27.28,208.00000000000003
2019-03-10,10,3,2019,107.76,171.23,85.03,26.26,5.41,1.5,10.86,66.08,0.69,197.09,63.08,18.92,4.12,0.0,1,0,259.20000000000005,147.48666666666665,6.7625,105.03,0.0,10.86,26.26,259.20000000000005
2019-03-11,11,3,2019,69.86,182.94,72.83,27.12,4.85,1.33,16.29,49.49,1.45,193.33,148.96,20.28,6.18,0.2,1,1,132.86666666666667,155.29333333333335,6.062499999999999,91.0375,0.0,16.29,27.12,155.29333333333335
2019-03-12,12,3,2019,73.74,130.61,73.89,25.91,3.2,1.23,13.97,48.58,0.9,214.56,111.68,19.3,6.48,0.0,1,1,145.79999999999998,120.40666666666668,4.0,92.3625,0.0,13.97,25.91,145.79999999999998
2019-03-13,13,3,2019,95.04,258.49,106.4,25.74,9.65,2.47,11.47,53.19,0.55,180.93,69.79,18.17,4.98,0.0,1,1,216.8,208.49,12.0625,126.4,0.0,11.47,25.74,216.8
2019-03-14,14,3,2019,109.12,224.43,82.26,28.34,4.43,1.79,13.03,62.34,0.99,193.98,84.07,18.42,5.98,1.29,1,1,263.73333333333335,182.95333333333332,5.5375,102.26,0.0,13.03,28.34,263.73333333333335
2019-03-15,15,3,2019,64.15,166.81,68.01,29.18,8.07,1.9,22.41,57.92,0.99,221.8,132.83,18.58,5.5,0.0,1,1,113.83333333333336,144.54,10.0875,85.0125,0.0,22.41,29.18,144.54
2019-03-16,16,3,2019,81.67,155.36,66.09,20.81,7.31,1.28,62.98,50.59,1.04,217.93,121.37,19.02,4.03,0.0,1,0,172.23333333333335,136.9066666666667,9.1375,82.61250000000001,0.0,62.98,20.81,172.23333333333335
2019-03-17,17,3,2019,99.29,187.5,70.6,21.4,9.92,1.25,63.86,47.65,1.06,222.06,131.26,20.26,3.21,0.0,1,0,230.9666666666667,158.33333333333334,12.4,88.25,0.0,63.86,21.4,230.9666666666667
2019-03-18,18,3,2019,127.94,226.57,73.63,19.37,14.8,2.23,71.88,42.58,1.11,216.37,170.99,20.63,2.76,0.0,1,1,306.10769230769233,184.38,18.5,92.0375,0.0,71.88,19.37,306.10769230769233
2019-03-19,19,3,2019,128.19,249.38,78.81,21.02,9.98,1.66,48.61,48.55,0.86,214.77,124.68,22.29,5.2,0.0,1,1,306.3,199.58666666666667,12.475,98.5125,0.0,48.61,21.02,306.3
2019-03-20,20,3,2019,85.22,227.87,72.66,22.41,5.66,1.52,55.75,38.75,0.96,202.25,135.59,23.54,5.35,0.05,1,1,184.06666666666666,185.24666666666667,7.075,90.82499999999999,0.0,55.75,22.41,185.24666666666667
2019-03-21,21,3,2019,142.01,222.87,65.21,26.72,6.46,1.18,63.05,45.98,0.65,192.72,112.28,22.98,7.54,0.15,1,1,316.9307692307692,181.91333333333333,8.075,81.51249999999999,0.0,63.05,26.72,316.9307692307692
2019-03-22,22,3,2019,48.85,123.76,61.03,20.63,7.67,0.96,63.86,38.98,1.08,216.91,99.28,22.51,2.36,0.0,1,1,81.41666666666667,115.84,9.5875,76.2875,0.0,63.86,20.63,115.84
2019-03-23,23,3,2019,64.0,140.68,61.74,19.66,6.86,1.04,78.46,38.96,1.56,213.33,127.73,22.57,4.17,0.0,1,0,113.33333333333333,127.12,8.575,77.175,0.0,78.46,19.66,127.12
2019-03-24,24,3,2019,69.18,133.55,67.85,19.69,6.74,1.21,55.37,42.91,1.13,219.21,131.91,24.44,8.39,0.0,1,0,130.60000000000002,122.36666666666667,8.425,84.8125,0.0,55.37,19.69,130.60000000000002
2019-03-25,25,3,2019,86.11,149.45,65.65,21.07,9.06,1.29,49.34,49.9,1.06,214.54,123.5,23.76,7.91,0.0,1,1,187.03333333333333,132.96666666666667,11.325,82.0625,0.0,49.34,21.07,187.03333333333333
2019-03-26,26,3,2019,95.8,179.62,75.57,19.74,7.62,1.49,45.14,50.64,0.87,216.59,109.21,23.4,4.39,0.0,1,1,219.33333333333331,153.07999999999998,9.525,94.46249999999999,0.0,45.14,19.74,219.33333333333331
2019-03-27,27,3,2019,82.78,178.95,75.58,18.94,9.59,1.52,62.18,42.76,0.95,214.84,126.78,24.8,2.94,0.0,1,1,175.93333333333334,152.63333333333333,11.9875,94.475,0.0,62.18,18.94,175.93333333333334
2019-03-28,28,3,2019,127.85,242.68,87.28,20.02,10.15,1.97,59.14,44.22,0.59,201.59,130.89,28.05,6.34,0.0,1,1,306.03846153846155,195.12,12.6875,107.28,0.0,59.14,20.02,306.03846153846155
2019-03-29,29,3,2019,152.85,242.68,77.4,25.45,8.18,2.01,44.76,48.57,0.63,207.6,126.33,29.25,9.19,0.0,1,1,325.2692307692308,195.12,10.225,96.75,0.0,44.76,25.45,325.2692307692308
2019-03-30,30,3,2019,65.64,211.49,79.03,28.05,8.17,1.55,51.56,43.7,0.7,197.95,123.82,29.58,10.6,0.12,1,0,118.8,174.32666666666665,10.2125,98.7875,0.0,51.56,28.05,174.32666666666665
2019-03-31,31,3,2019,55.51,167.92,66.15,24.62,7.99,1.07,53.83,35.16,1.19,208.91,136.76,27.26,1.45,0.0,1,0,92.51666666666667,145.28,9.9875,82.6875,0.0,53.83,24.62,145.28
2019-04-01,1,4,2019,55.08,177.25,69.23,20.12,13.98,1.31,59.67,32.57,1.43,217.03,139.15,25.79,-0.35,0.0,1,1,91.8,151.5,17.475,86.53750000000001,0.0,59.67,20.12,151.5
2019-04-02,2,4,2019,49.89,244.36,87.51,20.35,12.16,1.52,53.68,35.06,0.65,210.04,135.14,27.74,-0.28,0.0,1,1,83.15,196.24,15.2,107.51,0.0,53.68,20.35,196.24
2019-04-03,3,4,2019,45.0,249.84,89.4,21.29,12.2,1.17,50.92,36.24,0.76,208.27,135.75,29.23,2.02,0.0,1,1,75.0,199.89333333333332,15.25,109.4,0.0,50.92,21.29,199.89333333333332
2019-04-04,4,4,2019,58.88,274.83,85.55,23.52,12.48,2.09,57.73,40.42,0.65,199.66,130.43,30.05,5.75,0.0,1,1,98.13333333333334,224.82999999999998,15.6,105.55,0.0,57.73,23.52,224.82999999999998
2019-04-05,5,4,2019,59.6,294.24,86.96,25.33,14.4,1.59,57.33,39.01,0.72,202.51,126.07,31.35,7.34,0.0,1,1,99.33333333333334,244.24,18.0,106.96,0.0,57.33,25.33,244.24
2019-04-06,6,4,2019,59.79,321.83,75.66,24.82,12.74,1.25,47.66,33.21,0.71,191.65,124.63,32.14,8.4,0.01,1,0,99.65,271.83,15.925,94.57499999999999,0.0,47.66,24.82,271.83
2019-04-07,7,4,2019,72.78,296.78,66.93,30.55,6.76,1.25,43.47,50.7,1.42,150.01,118.45,31.11,7.36,0.0,1,0,142.6,246.77999999999997,8.45,83.66250000000001,0.0,43.47,30.55,246.77999999999997
2019-04-08,8,4,2019,69.83,268.28,63.64,27.24,7.86,1.44,47.65,46.42,0.91,152.68,126.75,29.27,8.19,1.7312499999999995,1,1,132.76666666666665,218.27999999999997,9.825,79.55,0.0,47.65,27.24,218.27999999999997
2019-04-09,9,4,2019,63.15,226.42,74.38,25.85,11.49,1.95,56.85,43.26,0.67,158.86,129.24,29.52,7.17,0.01,1,1,110.5,184.27999999999997,14.3625,92.975,0.0,56.85,25.85,184.27999999999997
2019-04-10,10,4,2019,59.83,228.69,69.61,25.33,10.35,1.7,50.97,39.48,0.68,206.6,130.06,31.37,7.37,0.0,1,1,99.71666666666667,185.79333333333335,12.9375,87.0125,0.0,50.97,25.33,185.79333333333335
2019-04-11,11,4,2019,59.79,225.0,67.53,24.02,13.11,1.67,50.0,32.56,0.56,203.93,128.5,31.88,9.23,0.0,1,1,99.65,183.33333333333331,16.3875,84.4125,0.0,50.0,24.02,183.33333333333331
2019-04-12,12,4,2019,59.11,234.59,60.46,23.63,10.36,1.48,50.65,34.77,0.89,188.31,121.16,31.85,8.48,0.05,1,1,98.51666666666667,189.7266666666667,12.95,75.575,0.0,50.65,23.63,189.7266666666667
2019-04-13,13,4,2019,62.73,180.12,58.75,31.1,9.64,1.23,50.65,31.95,0.88,201.06,135.04,31.81,10.37,0.14,1,0,109.1,153.41333333333333,12.05,73.4375,0.0,50.65,31.1,153.41333333333333
2019-04-14,14,4,2019,58.54,174.96,63.09,24.5,12.3,1.46,43.77,30.46,0.82,209.79,133.56,32.01,10.23,0.0,1,0,97.56666666666666,149.97333333333333,15.375,78.86250000000001,0.0,43.77,24.5,149.97333333333333
2019-04-15,15,4,2019,62.84,251.95,70.21,24.7,13.6,1.82,44.07,29.12,0.76,212.12,136.67,32.31,11.58,0.02,1,1,109.46666666666668,201.95,17.0,87.76249999999999,0.0,44.07,24.7,201.95
2019-04-16,16,4,2019,47.52,138.3,52.13,26.6,7.8,1.25,48.75,50.2,1.815,173.99,88.49,27.94,14.51,0.75,1,1,79.2,125.53333333333333,9.75,65.16250000000001,0.0,48.75,26.6,125.53333333333333
2019-04-17,17,4,2019,36.82,52.31,34.72,23.93,5.93,1.22,61.51,57.28,1.815,174.76,110.57,22.78,16.76,1.7312499999999995,1,1,61.36666666666667,52.31,7.4125,43.4,0.0,61.51,23.93,61.51
2019-04-18,18,4,2019,47.19,96.96,59.32,22.79,9.73,1.46,59.69,48.63,0.94,174.12,135.82,24.24,14.26,0.07,1,1,78.64999999999999,96.96,12.1625,74.15,0.0,59.69,22.79,96.96
2019-04-19,19,4,2019,58.31,166.27,67.34,24.25,14.87,1.35,55.39,41.86,0.78,214.51,141.13,26.07,11.58,0.0,1,1,97.18333333333334,144.18,18.5875,84.17500000000001,0.0,55.39,24.25,144.18
2019-04-20,20,4,2019,52.67,235.98,80.52,23.35,22.78,2.14,64.63,38.06,0.68,207.45,137.88,27.33,10.8,0.0,1,0,87.78333333333333,190.6533333333333,28.475,100.52,0.0,64.63,23.35,190.6533333333333
2019-04-21,21,4,2019,48.02,196.18,80.92,22.96,13.83,1.55,59.45,33.33,0.8,212.48,138.37,29.91,10.53,0.0,1,0,80.03333333333333,164.12,17.2875,100.92,0.0,59.45,22.96,164.12
2019-04-22,22,4,2019,55.17,268.81,90.88,31.84,14.87,2.5,57.95,37.97,0.6,196.02,132.92,31.55,10.63,0.0,1,1,91.95,218.81,18.5875,110.88,0.0,57.95,31.84,218.81
2019-04-23,23,4,2019,50.95,276.42,88.76,32.34,11.61,2.32,48.84,38.36,0.66,194.22,98.44,33.64,10.73,0.0,1,1,84.91666666666667,226.42000000000002,14.5125,108.76,0.0,48.84,32.34,226.42000000000002
2019-04-24,24,4,2019,71.48,276.36,76.84,35.51,9.62,2.01,71.55,34.34,1.05,155.56,135.48,34.03,10.3,0.0,1,1,138.26666666666668,226.36,12.024999999999999,96.05000000000001,0.0,71.55,35.51,226.36
2019-04-25,25,4,2019,65.77,276.13,65.98,36.0,8.22,1.22,76.56,35.76,1.18,156.11,125.79,34.69,7.99,0.0,1,1,119.23333333333332,226.13,10.275000000000002,82.47500000000001,0.0,76.56,36.0,226.13
2019-04-26,26,4,2019,59.5,271.76,82.47,30.95,13.75,0.01,53.78,28.56,0.66,200.29,133.53,33.51,9.23,0.2,1,1,99.16666666666666,221.76,17.1875,102.47,0.0,53.78,30.95,221.76
2019-04-27,27,4,2019,85.44,344.39,68.58,27.26,22.01,1.16,51.37,21.7,1.14,212.62,117.32,34.15,7.05,0.0,1,0,184.8,294.39,27.5125,85.725,0.0,51.37,27.26,294.39
2019-04-28,28,4,2019,83.67,272.1,73.01,25.15,11.25,1.29,56.85,20.28375000000001,1.02,206.59,142.41,33.94,3.99,0.0,1,0,178.9,222.10000000000002,14.0625,91.2625,0.0,56.85,25.15,222.10000000000002
2019-04-29,29,4,2019,78.02,282.59,83.86,23.77,12.87,2.04,52.34,21.49,0.66,203.52,146.19,34.15,3.83,0.0,1,1,160.06666666666666,232.58999999999997,16.0875,103.86,0.0,52.34,23.77,232.58999999999997
2019-04-30,30,4,2019,74.4,274.07,81.33,25.85,10.95,1.91,83.81,20.28375000000001,1.06,175.53,176.53,34.18,2.64,0.0,1,1,148.0,224.07,13.6875,101.33,0.0,83.81,25.85,224.07
2019-05-01,1,5,2019,76.33,322.86,98.45,32.94,11.19,1.51,54.08,27.17,0.53,178.77,134.78,33.76,2.39,0.0,1,1,154.43333333333334,272.86,13.9875,118.45,0.0,54.08,32.94,272.86
2019-05-02,2,5,2019,80.92,268.36,74.45,33.39,10.32,1.32,62.15,29.67,1.77,129.71,122.44,33.73,4.75,0.0,1,1,169.73333333333335,218.36,12.9,93.0625,0.0,62.15,33.39,218.36
2019-05-03,3,5,2019,53.02,140.08,68.6,30.35,10.79,1.59,71.24,36.02,1.29,145.73,134.15,32.64,6.05,0.32,1,1,88.36666666666667,126.72000000000001,13.4875,85.75,0.0,71.24,30.35,126.72000000000001
2019-05-04,4,5,2019,70.8,226.84,75.84,44.76,8.99,1.38,52.52,36.48,0.67,205.67,174.08,31.72,2.38,1.7312499999999995,1,0,136.0,184.56,11.2375,94.80000000000001,0.0,52.52,44.76,184.56
2019-05-05,5,5,2019,59.96,219.79,78.6,27.77,9.62,2.3,79.34,20.28375000000001,0.93,201.94,161.35,31.85,0.62,0.0,1,0,99.93333333333334,179.86,12.024999999999999,98.25,0.0,79.34,27.77,179.86
2019-05-06,6,5,2019,57.63,268.82,87.45,28.93,10.88,2.27,60.77,21.41,0.93,215.8,142.05,32.98,-1.45,0.0,1,1,96.05000000000001,218.82,13.6,107.45,0.0,60.77,28.93,218.82
2019-05-07,7,5,2019,100.0,399.36,80.91,30.72,10.95,2.77,39.6,26.58,1.06,211.86,142.56,33.68,0.32,0.0,1,1,233.33333333333334,361.70000000000005,13.6875,100.91,0.0,39.6,30.72,361.70000000000005
2019-05-08,8,5,2019,58.8,405.02,77.84,31.34,8.28,1.92,42.0,23.56,1.25,203.04,142.22,34.73,4.45,0.0,1,1,98.0,368.775,10.349999999999998,97.30000000000001,0.0,42.0,31.34,368.775
2019-05-09,9,5,2019,73.88,406.8,72.86,30.15,7.19,1.72,46.91,20.51,1.31,218.95,140.69,35.31,8.74,0.0,1,1,146.26666666666665,371.0,8.9875,91.075,0.0,46.91,30.15,371.0
